ID,Sexo,Idade,CartaodeCredito,ChequeEspecial,Renda,LimiteCartaodeCredito,LimiteChequeEspecial,Devedor,SaldoDevedor
1620,0,26,0,0,"2681,83","0,00","0,00","0,00","0,00"
1621,0,34,1,0,"3744,21","5616,32","0,00","0,00","0,00"
1622,0,31,0,0,"3049,03","0,00","0,00","0,00","0,00"
1623,0,35,0,0,"3364,10","0,00","0,00","0,00","0,00"
1624,1,24,0,0,"2316,20","0,00","0,00","0,00","0,00"
1625,0,31,1,0,"3250,64","4875,95","0,00","1,00","16621,19"
1626,1,31,1,1,"2705,39","4058,08","2705,39","0,00","0,00"
1627,0,34,0,0,"3113,60","0,00","0,00","0,00","0,00"
1628,0,29,1,0,"2466,97","3700,45","0,00","1,00","14027,20"
1629,0,34,0,0,"3309,25","0,00","0,00","1,00","0,00"
1630,1,28,1,0,"2789,42","4184,12","0,00","0,00","0,00"
1631,1,28,0,1,"2824,11","0,00","2824,11","0,00","0,00"
1632,0,30,0,0,"2949,63","0,00","0,00","0,00","0,00"
1633,0,25,1,0,"2042,68","3064,02","0,00","0,00","0,00"
1634,0,28,0,0,"2442,43","0,00","0,00","0,00","0,00"
1635,1,34,1,1,"3299,39","4949,08","3299,39","1,00","29693,98"
1636,1,36,1,1,"3699,29","5548,94","3699,29","0,00","0,00"
1637,0,34,1,0,"3463,91","5195,86","0,00","0,00","0,00"
1638,0,28,1,0,"2506,36","3759,54","0,00","0,00","0,00"
1639,0,31,1,1,"3416,72","5125,08","3416,72","1,00","23597,16"
1640,1,30,0,1,"3013,61","0,00","3013,61","0,00","0,00"
1641,0,24,0,0,"2316,18","0,00","0,00","0,00","0,00"
1642,1,31,1,1,"3183,29","4774,93","3183,29","0,00","0,00"
1643,1,26,1,0,"2821,73","4232,59","0,00","0,00","0,00"
1644,1,25,1,1,"2650,51","3975,77","2650,51","1,00","26425,58"
1645,0,32,1,0,"3073,29","4609,94","0,00","0,00","0,00"
1646,1,27,1,1,"2381,11","3571,67","2381,11","0,00","0,00"
1647,1,29,1,1,"3150,25","4725,38","3150,25","0,00","0,00"
1648,1,26,1,1,"2328,26","3492,39","2328,26","0,00","0,00"
1649,0,30,0,0,"2794,07","0,00","0,00","0,00","0,00"
1650,0,31,0,0,"3455,08","0,00","0,00","0,00","0,00"
1651,0,32,0,0,"3031,31","0,00","0,00","0,00","0,00"
1652,1,25,1,1,"2436,05","3654,08","2436,05","0,00","0,00"
1653,0,35,0,0,"3665,58","0,00","0,00","1,00","0,00"
1654,0,35,1,0,"3967,31","5950,96","0,00","0,00","0,00"
1655,0,31,0,1,"2794,92","0,00","2794,92","0,00","0,00"
1656,0,30,0,1,"3222,95","0,00","3222,95","0,00","0,00"
1657,0,30,1,0,"2991,41","4487,11","0,00","0,00","0,00"
1658,1,31,0,1,"3540,54","0,00","3540,54","0,00","0,00"
1659,0,31,0,0,"3397,79","0,00","0,00","0,00","0,00"
1660,1,30,1,1,"2986,08","4479,11","2986,08","0,00","0,00"
1661,1,32,1,1,"2958,48","4437,72","2958,48","0,00","0,00"
1662,0,28,0,0,"2436,48","0,00","0,00","0,00","0,00"
1663,0,34,1,0,"3056,62","4584,93","0,00","0,00","0,00"
1664,0,29,1,1,"2771,75","4157,62","2771,75","0,00","0,00"
1665,1,22,0,1,"1934,34","0,00","1934,34","0,00","0,00"
1666,0,29,0,1,"2858,40","0,00","2858,40","0,00","0,00"
1667,1,31,0,1,"2933,92","0,00","2933,92","0,00","0,00"
1668,0,34,1,0,"4072,54","6108,81","0,00","0,00","0,00"
1669,0,30,0,0,"3329,92","0,00","0,00","0,00","0,00"
1670,0,22,1,0,"2311,82","3467,73","0,00","0,00","0,00"
1671,0,30,0,0,"2832,45","0,00","0,00","0,00","0,00"
1672,0,25,1,0,"3004,21","4506,32","0,00","0,00","0,00"
1673,0,26,1,0,"2527,54","3791,32","0,00","0,00","0,00"
1674,1,25,0,1,"2490,78","0,00","2490,78","0,00","0,00"
1675,0,26,1,0,"2098,14","3147,21","0,00","1,00","6450,35"
1676,0,34,0,0,"3772,15","0,00","0,00","1,00","0,00"
1677,0,26,1,1,"2585,76","3878,64","2585,76","0,00","0,00"
1678,0,28,0,0,"2515,65","0,00","0,00","0,00","0,00"
1679,0,30,0,1,"2997,68","0,00","2997,68","0,00","0,00"
1680,0,33,0,0,"3655,50","0,00","0,00","0,00","0,00"
1681,0,27,1,1,"2722,05","4083,07","2722,05","0,00","0,00"
1682,0,26,0,0,"2678,88","0,00","0,00","1,00","0,00"
1683,1,27,1,1,"2986,14","4479,22","2986,14","0,00","0,00"
1684,0,25,1,0,"2270,77","3406,15","0,00","1,00","10437,20"
1685,0,33,0,0,"3217,74","0,00","0,00","1,00","0,00"
1686,0,21,1,0,"2244,96","3367,45","0,00","0,00","0,00"
1687,0,27,0,1,"2323,31","0,00","2323,31","0,00","0,00"
1688,0,24,0,0,"2687,34","0,00","0,00","1,00","0,00"
1689,1,22,1,1,"1962,87","2944,30","1962,87","1,00","15096,04"
1690,1,30,1,1,"3080,62","4620,93","3080,62","0,00","0,00"
1691,0,36,0,0,"3663,83","0,00","0,00","0,00","0,00"
1692,0,36,1,0,"3386,05","5079,08","0,00","0,00","0,00"
1693,0,27,1,0,"2758,42","4137,63","0,00","0,00","0,00"
1694,1,27,0,0,"2648,10","0,00","0,00","0,00","0,00"
1695,1,27,0,1,"2941,37","0,00","2941,37","1,00","7674,28"
1696,1,32,1,1,"2769,52","4154,28","2769,52","0,00","0,00"
1697,1,19,1,1,"2146,56","3219,84","2146,56","0,00","0,00"
1698,0,30,1,0,"2924,15","4386,23","0,00","1,00","9711,38"
1699,0,28,1,0,"2592,30","3888,45","0,00","1,00","11463,84"
1700,0,27,1,0,"2413,00","3619,51","0,00","0,00","0,00"
1701,1,21,0,1,"2326,78","0,00","2326,78","0,00","0,00"
1702,0,29,1,0,"2453,81","3680,72","0,00","1,00","7666,25"
1703,0,23,0,0,"2331,73","0,00","0,00","1,00","0,00"
1704,1,29,1,1,"2727,11","4090,67","2727,11","1,00","24458,09"
1705,1,26,1,1,"2400,19","3600,28","2400,19","1,00","14784,31"
1706,1,30,1,1,"2951,78","4427,66","2951,78","0,00","0,00"
1707,0,31,0,1,"3118,22","0,00","3118,22","0,00","0,00"
1708,0,27,1,0,"2600,36","3900,54","0,00","1,00","13082,49"
1709,1,25,1,1,"2313,08","3469,62","2313,08","1,00","13537,02"
1710,0,27,1,0,"2896,84","4345,26","0,00","0,00","0,00"
1711,0,27,0,0,"2878,50","0,00","0,00","0,00","0,00"
1712,0,24,0,0,"2795,72","0,00","0,00","0,00","0,00"
1713,0,26,0,0,"2342,93","0,00","0,00","1,00","0,00"
1714,1,29,1,1,"2607,64","3911,47","2607,64","0,00","0,00"
1715,0,29,0,0,"2663,59","0,00","0,00","0,00","0,00"
1716,1,31,1,1,"2744,32","4116,48","2744,32","0,00","0,00"
1717,0,35,1,0,"4194,45","6291,67","0,00","0,00","0,00"
1718,0,31,0,1,"2322,04","0,00","2322,04","0,00","0,00"
1719,1,35,1,1,"3005,87","4508,80","3005,87","0,00","0,00"
1720,0,27,0,0,"2494,98","0,00","0,00","1,00","0,00"
1721,1,35,1,1,"3416,13","5124,19","3416,13","0,00","0,00"
1722,0,32,0,1,"3152,66","0,00","3152,66","0,00","0,00"
1723,0,25,0,0,"2753,70","0,00","0,00","0,00","0,00"
1724,0,31,0,0,"3497,05","0,00","0,00","0,00","0,00"
1725,0,25,0,0,"2239,61","0,00","0,00","1,00","0,00"
1726,1,33,0,1,"3374,28","0,00","3374,28","0,00","0,00"
1727,0,27,1,1,"2244,24","3366,36","2244,24","0,00","0,00"
1728,0,29,0,0,"3158,54","0,00","0,00","0,00","0,00"
1729,0,27,1,1,"2463,94","3695,91","2463,94","0,00","0,00"
1730,0,26,1,0,"2715,66","4073,49","0,00","0,00","0,00"
1731,1,36,1,0,"3241,81","4862,72","0,00","1,00","10387,90"
1732,0,33,0,1,"3305,57","0,00","3305,57","0,00","0,00"
1733,0,32,1,0,"3197,62","4796,44","0,00","0,00","0,00"
1734,1,30,1,0,"2678,17","4017,25","0,00","0,00","0,00"
1735,1,32,1,0,"3321,48","4982,21","0,00","1,00","13088,44"
1736,0,32,0,1,"4248,29","0,00","4248,29","1,00","17149,43"
1737,0,36,0,1,"3607,33","0,00","3607,33","0,00","0,00"
1738,1,33,0,1,"3162,65","0,00","3162,65","0,00","0,00"
1739,1,29,1,1,"2750,60","4125,89","2750,60","0,00","0,00"
1740,1,29,0,1,"2795,45","0,00","2795,45","0,00","0,00"
1741,0,28,0,1,"2847,27","0,00","2847,27","0,00","0,00"
1742,1,28,0,0,"2555,91","0,00","0,00","0,00","0,00"
1743,0,29,0,0,"3341,27","0,00","0,00","0,00","0,00"
1744,0,34,0,0,"3604,81","0,00","0,00","0,00","0,00"
1745,0,20,0,1,"2184,68","0,00","2184,68","1,00","5054,48"
1746,0,27,1,0,"3073,59","4610,38","0,00","0,00","0,00"
1747,1,29,0,0,"2584,09","0,00","0,00","0,00","0,00"
1748,1,24,0,1,"2175,14","0,00","2175,14","0,00","0,00"
1749,1,36,1,1,"3718,27","5577,41","3718,27","0,00","0,00"
1750,0,29,1,1,"2760,83","4141,25","2760,83","1,00","30287,76"
1751,1,25,1,1,"2627,79","3941,69","2627,79","0,00","0,00"
1752,1,26,1,1,"2581,86","3872,79","2581,86","0,00","0,00"
1753,1,33,1,1,"3532,96","5299,44","3532,96","0,00","0,00"
1754,0,37,0,0,"3105,38","0,00","0,00","0,00","0,00"
1755,1,29,1,1,"3103,80","4655,70","3103,80","0,00","0,00"
1756,0,30,0,0,"2446,34","0,00","0,00","0,00","0,00"
1757,1,26,0,1,"2595,23","0,00","2595,23","0,00","0,00"
1758,0,35,1,0,"3664,67","5497,01","0,00","0,00","0,00"
1759,0,32,0,0,"2945,65","0,00","0,00","1,00","0,00"
1760,1,20,0,1,"2300,14","0,00","2300,14","0,00","0,00"
1761,0,27,0,0,"2758,89","0,00","0,00","0,00","0,00"
1762,0,29,1,0,"2433,17","3649,76","0,00","0,00","0,00"
1763,0,25,0,0,"2890,49","0,00","0,00","0,00","0,00"
1764,0,28,1,0,"2886,97","4330,45","0,00","1,00","12837,39"
1765,0,25,0,0,"2430,96","0,00","0,00","1,00","0,00"
1766,1,31,1,1,"3324,75","4987,12","3324,75","0,00","0,00"
1767,1,31,1,1,"2712,43","4068,65","2712,43","0,00","0,00"
1768,0,33,1,0,"3300,55","4950,83","0,00","0,00","0,00"
1769,1,31,0,1,"3187,77","0,00","3187,77","0,00","0,00"
1770,1,36,0,0,"2548,33","0,00","0,00","1,00","0,00"
1771,0,28,0,0,"2685,18","0,00","0,00","0,00","0,00"
1772,0,21,0,0,"1954,97","0,00","0,00","0,00","0,00"
1773,0,30,1,0,"3106,66","4659,99","0,00","0,00","0,00"
1774,0,32,0,0,"3556,22","0,00","0,00","0,00","0,00"
1775,0,28,0,0,"2841,34","0,00","0,00","1,00","0,00"
1776,0,35,1,0,"3219,24","4828,86","0,00","1,00","15293,37"
1777,0,34,0,1,"3373,89","0,00","3373,89","1,00","9221,78"
1778,0,32,0,1,"2876,73","0,00","2876,73","0,00","0,00"
1779,0,30,1,0,"2697,45","4046,17","0,00","0,00","0,00"
1780,0,27,1,0,"2024,08","3036,12","0,00","1,00","10760,34"
1781,0,29,0,0,"2824,32","0,00","0,00","0,00","0,00"
1782,0,31,0,0,"3282,22","0,00","0,00","1,00","0,00"
1783,1,33,1,1,"3389,58","5084,37","3389,58","0,00","0,00"
1784,0,28,1,0,"2506,40","3759,60","0,00","1,00","10692,24"
1785,0,27,0,1,"2573,52","0,00","2573,52","0,00","0,00"
1786,0,39,0,0,"4340,97","0,00","0,00","0,00","0,00"
1787,1,32,1,0,"3436,59","5154,88","0,00","0,00","0,00"
1788,0,26,0,1,"2740,27","0,00","2740,27","1,00","11206,81"
1789,0,33,0,0,"3194,02","0,00","0,00","0,00","0,00"
1790,1,30,0,1,"2984,19","0,00","2984,19","0,00","0,00"
1791,0,33,1,0,"2932,30","4398,45","0,00","0,00","0,00"
1792,0,30,1,1,"3011,68","4517,51","3011,68","0,00","0,00"
1793,0,29,0,0,"3017,33","0,00","0,00","0,00","0,00"
1794,1,30,0,0,"3016,44","0,00","0,00","0,00","0,00"
1795,0,31,0,0,"3166,54","0,00","0,00","0,00","0,00"
1796,0,27,1,0,"2050,74","3076,12","0,00","0,00","0,00"
1797,0,27,0,0,"2777,34","0,00","0,00","0,00","0,00"
1798,1,29,1,1,"2805,09","4207,64","2805,09","0,00","0,00"
1799,0,30,1,1,"2621,54","3932,32","2621,54","0,00","0,00"
1800,0,28,0,0,"2715,60","0,00","0,00","0,00","0,00"
1801,0,31,0,0,"3158,88","0,00","0,00","0,00","0,00"
1802,1,25,1,1,"2261,14","3391,71","2261,14","1,00","15390,27"
1803,0,24,0,0,"2405,12","0,00","0,00","0,00","0,00"
1804,0,37,0,0,"3263,83","0,00","0,00","0,00","0,00"
1805,0,31,0,0,"2764,68","0,00","0,00","0,00","0,00"
1806,0,28,0,0,"3307,96","0,00","0,00","0,00","0,00"
1807,1,28,1,1,"3016,74","4525,10","3016,74","0,00","0,00"
1808,0,33,1,0,"2778,82","4168,23","0,00","1,00","15228,13"
1809,1,29,1,1,"2831,08","4246,62","2831,08","0,00","0,00"
1810,0,30,0,0,"3039,35","0,00","0,00","0,00","0,00"
1811,0,28,0,0,"2713,91","0,00","0,00","1,00","0,00"
1812,0,27,1,0,"2995,71","4493,56","0,00","0,00","0,00"
1813,1,32,1,1,"3922,81","5884,22","3922,81","0,00","0,00"
1814,0,30,1,0,"2826,30","4239,44","0,00","0,00","0,00"
1815,0,35,0,0,"3795,66","0,00","0,00","0,00","0,00"
1816,0,25,1,0,"2779,57","4169,36","0,00","0,00","0,00"
1817,0,29,1,0,"3017,78","4526,68","0,00","1,00","12790,30"
1818,0,29,1,0,"3036,40","4554,60","0,00","0,00","0,00"
1819,0,25,1,0,"2806,55","4209,82","0,00","0,00","0,00"
1820,0,33,0,0,"3339,91","0,00","0,00","0,00","0,00"
1821,1,29,1,1,"2326,30","3489,46","2326,30","1,00","17019,43"
1822,0,24,1,0,"2507,34","3761,01","0,00","1,00","14064,89"
1823,0,27,1,0,"2352,30","3528,45","0,00","1,00","8592,86"
1824,1,25,1,1,"2346,96","3520,44","2346,96","0,00","0,00"
1825,0,34,1,0,"3318,56","4977,85","0,00","0,00","0,00"
1826,1,40,1,1,"3151,16","4726,73","3151,16","1,00","14334,74"
1827,0,27,0,0,"2650,43","0,00","0,00","0,00","0,00"
1828,1,29,0,0,"3157,26","0,00","0,00","0,00","0,00"
1829,1,31,1,1,"2906,93","4360,39","2906,93","0,00","0,00"
1830,1,40,1,1,"3405,40","5108,11","3405,40","0,00","0,00"
1831,1,20,0,1,"1939,61","0,00","1939,61","0,00","0,00"
1832,0,27,0,1,"2545,16","0,00","2545,16","0,00","0,00"
1833,1,25,0,0,"2577,72","0,00","0,00","1,00","0,00"
1834,0,29,0,1,"2719,75","0,00","2719,75","0,00","0,00"
1835,0,28,0,0,"2603,65","0,00","0,00","0,00","0,00"
1836,0,27,0,0,"2796,58","0,00","0,00","0,00","0,00"
1837,0,37,0,0,"3883,46","0,00","0,00","0,00","0,00"
1838,0,31,0,1,"3454,95","0,00","3454,95","0,00","0,00"
1839,1,39,1,1,"4315,50","6473,25","4315,50","0,00","0,00"
1840,1,33,1,1,"3083,66","4625,49","3083,66","0,00","0,00"
1841,0,24,0,0,"2617,34","0,00","0,00","0,00","0,00"
1842,0,26,1,0,"2255,57","3383,35","0,00","0,00","0,00"
1843,0,31,0,0,"3149,61","0,00","0,00","0,00","0,00"
1844,1,27,1,1,"2163,44","3245,16","2163,44","0,00","0,00"
1845,0,31,0,1,"3225,46","0,00","3225,46","0,00","0,00"
1846,0,32,0,0,"2856,50","0,00","0,00","0,00","0,00"
1847,0,31,1,0,"3077,12","4615,68","0,00","0,00","0,00"
1848,0,29,0,0,"2979,47","0,00","0,00","1,00","0,00"
1849,1,27,1,0,"2295,04","3442,55","0,00","0,00","0,00"
1850,0,24,0,0,"2615,47","0,00","0,00","0,00","0,00"
1851,1,31,1,1,"3439,91","5159,87","3439,91","0,00","0,00"
1852,1,33,1,1,"3391,53","5087,29","3391,53","1,00","22256,71"
1853,0,29,1,0,"2541,80","3812,70","0,00","1,00","11401,08"
1854,0,33,1,0,"2810,06","4215,08","0,00","0,00","0,00"
1855,0,38,0,1,"3228,66","0,00","3228,66","0,00","0,00"
1856,0,37,0,0,"3534,86","0,00","0,00","1,00","0,00"
1857,1,28,1,1,"2770,11","4155,17","2770,11","0,00","0,00"
1858,0,32,0,1,"3313,00","0,00","3313,00","0,00","0,00"
1859,0,27,1,1,"2914,84","4372,26","2914,84","0,00","0,00"
1860,1,32,1,1,"3034,09","4551,13","3034,09","0,00","0,00"
1861,0,29,1,0,"3219,32","4828,97","0,00","0,00","0,00"
1862,0,31,1,0,"2985,37","4478,06","0,00","0,00","0,00"
1863,0,26,0,0,"2209,80","0,00","0,00","0,00","0,00"
1864,1,34,0,1,"3642,59","0,00","3642,59","0,00","0,00"
1865,0,29,0,0,"3061,52","0,00","0,00","1,00","0,00"
1866,0,28,0,1,"2833,03","0,00","2833,03","1,00","10667,32"
1867,0,29,0,0,"3042,45","0,00","0,00","0,00","0,00"
1868,1,30,1,1,"3429,03","5143,55","3429,03","0,00","0,00"
1869,0,36,0,0,"3481,16","0,00","0,00","0,00","0,00"
1870,0,25,1,0,"2752,50","4128,75","0,00","0,00","0,00"
1871,0,39,1,1,"3685,17","5527,75","3685,17","0,00","0,00"
1872,1,26,1,0,"2960,05","4440,08","0,00","1,00","17640,56"
1873,0,30,0,1,"2950,32","0,00","2950,32","0,00","0,00"
1874,0,21,1,0,"2051,11","3076,67","0,00","0,00","0,00"
1875,0,27,1,0,"2867,46","4301,20","0,00","0,00","0,00"
1876,1,32,1,1,"3394,33","5091,50","3394,33","0,00","0,00"
1877,0,32,1,0,"3661,14","5491,71","0,00","0,00","0,00"
1878,0,31,0,1,"3245,69","0,00","3245,69","0,00","0,00"
1879,1,28,1,1,"3082,19","4623,29","3082,19","1,00","20221,59"
1880,0,22,0,0,"2350,48","0,00","0,00","0,00","0,00"
1881,1,25,1,1,"2380,01","3570,01","2380,01","1,00","19751,84"
1882,0,29,0,0,"3267,51","0,00","0,00","0,00","0,00"
1883,0,32,0,0,"2890,17","0,00","0,00","0,00","0,00"
1884,0,33,0,0,"3637,05","0,00","0,00","0,00","0,00"
1885,0,28,1,0,"2549,35","3824,03","0,00","0,00","0,00"
1886,1,29,0,1,"3183,89","0,00","3183,89","1,00","11849,83"
1887,0,29,1,0,"2867,52","4301,28","0,00","1,00","11997,19"
1888,0,30,1,0,"3010,53","4515,79","0,00","0,00","0,00"
1889,0,36,0,0,"4295,32","0,00","0,00","0,00","0,00"
1890,0,27,0,0,"2494,74","0,00","0,00","0,00","0,00"
1891,0,29,1,0,"3203,76","4805,64","0,00","0,00","0,00"
1892,1,30,0,1,"2796,25","0,00","2796,25","0,00","0,00"
1893,0,24,1,0,"2405,98","3608,98","0,00","1,00","9842,31"
1894,1,26,1,1,"2567,93","3851,89","2567,93","0,00","0,00"
1895,1,30,1,1,"3582,42","5373,63","3582,42","0,00","0,00"
1896,0,31,1,0,"3494,38","5241,57","0,00","0,00","0,00"
1897,0,34,0,1,"3425,63","0,00","3425,63","0,00","0,00"
1898,1,28,0,1,"2837,60","0,00","2837,60","0,00","0,00"
1899,0,35,0,0,"3528,60","0,00","0,00","0,00","0,00"
1900,0,26,0,0,"2241,64","0,00","0,00","1,00","0,00"
1901,0,23,1,1,"1912,66","2869,00","1912,66","1,00","12033,00"
1902,0,22,0,0,"2158,83","0,00","0,00","1,00","0,00"
1903,0,34,1,0,"3330,21","4995,31","0,00","1,00","12175,89"
1904,1,31,1,1,"2874,79","4312,18","2874,79","0,00","0,00"
1905,0,29,0,0,"2641,23","0,00","0,00","0,00","0,00"
1906,0,28,0,0,"2785,25","0,00","0,00","0,00","0,00"
1907,0,36,0,1,"4242,16","0,00","4242,16","0,00","0,00"
1908,1,34,1,1,"3280,66","4920,99","3280,66","0,00","0,00"
1909,0,25,0,1,"2781,83","0,00","2781,83","1,00","9501,02"
1910,0,24,0,0,"2340,87","0,00","0,00","1,00","0,00"
1911,0,34,0,1,"3505,24","0,00","3505,24","0,00","0,00"
1912,0,32,0,0,"3895,64","0,00","0,00","0,00","0,00"
1913,0,27,1,0,"2779,63","4169,45","0,00","0,00","0,00"
1914,0,31,1,0,"2899,00","4348,49","0,00","0,00","0,00"
1915,0,21,1,1,"1741,63","2612,44","1741,63","0,00","0,00"
1916,0,27,1,0,"2561,47","3842,20","0,00","0,00","0,00"
1917,0,31,1,0,"3409,34","5114,01","0,00","0,00","0,00"
1918,0,29,1,0,"2765,03","4147,55","0,00","0,00","0,00"
1919,1,24,1,1,"2595,69","3893,53","2595,69","1,00","17807,23"
1920,0,34,1,0,"3318,26","4977,39","0,00","0,00","0,00"
1921,1,34,1,1,"2923,17","4384,75","2923,17","0,00","0,00"
1922,0,26,0,0,"2107,01","0,00","0,00","0,00","0,00"
1923,1,29,1,1,"2607,03","3910,55","2607,03","0,00","0,00"
1924,0,32,0,0,"3202,37","0,00","0,00","0,00","0,00"
1925,0,33,0,1,"3136,07","0,00","3136,07","0,00","0,00"
1926,0,27,1,0,"2487,44","3731,16","0,00","0,00","0,00"
1927,0,26,0,1,"2623,31","0,00","2623,31","0,00","0,00"
1928,0,31,0,0,"2761,23","0,00","0,00","0,00","0,00"
1929,0,22,0,0,"2413,08","0,00","0,00","1,00","0,00"
1930,1,26,1,0,"2444,55","3666,83","0,00","0,00","0,00"
1931,0,33,0,1,"3242,53","0,00","3242,53","1,00","9502,30"
1932,0,23,0,0,"2092,17","0,00","0,00","0,00","0,00"
1933,0,25,0,0,"2636,89","0,00","0,00","0,00","0,00"
1934,0,29,1,1,"3008,69","4513,03","3008,69","0,00","0,00"
1935,0,28,0,0,"2675,42","0,00","0,00","0,00","0,00"
1936,0,22,0,0,"1766,74","0,00","0,00","1,00","0,00"
1937,0,32,1,0,"3251,19","4876,78","0,00","0,00","0,00"
1938,1,25,0,1,"2606,46","0,00","2606,46","0,00","0,00"
1939,0,29,1,1,"3042,38","4563,57","3042,38","0,00","0,00"
1940,1,29,1,1,"3204,35","4806,52","3204,35","0,00","0,00"
1941,0,32,0,0,"2937,66","0,00","0,00","0,00","0,00"
1942,0,29,1,0,"2685,87","4028,80","0,00","0,00","0,00"
1943,0,29,0,1,"2529,05","0,00","2529,05","0,00","0,00"
1944,0,36,1,0,"3908,72","5863,08","0,00","0,00","0,00"
1945,0,31,0,1,"2957,53","0,00","2957,53","1,00","8885,07"
1946,1,32,0,1,"2944,72","0,00","2944,72","1,00","2823,36"
1947,0,31,0,0,"3085,69","0,00","0,00","0,00","0,00"
1948,0,32,0,0,"3138,89","0,00","0,00","1,00","0,00"
1949,1,35,0,1,"3277,63","0,00","3277,63","1,00","6771,67"
1950,0,29,0,1,"3470,27","0,00","3470,27","0,00","0,00"
1951,0,30,1,0,"2777,85","4166,77","0,00","0,00","0,00"
1952,1,37,1,1,"4122,32","6183,48","4122,32","0,00","0,00"
1953,0,27,0,0,"2862,01","0,00","0,00","0,00","0,00"
1954,0,35,0,0,"4135,73","0,00","0,00","1,00","0,00"
1955,0,27,1,1,"2729,67","4094,50","2729,67","0,00","0,00"
1956,0,36,0,0,"3603,25","0,00","0,00","0,00","0,00"
1957,0,27,1,1,"2533,63","3800,44","2533,63","0,00","0,00"
1958,1,26,1,1,"2287,53","3431,30","2287,53","0,00","0,00"
1959,0,34,0,0,"3297,44","0,00","0,00","0,00","0,00"
1960,0,33,1,0,"3104,27","4656,40","0,00","1,00","16661,19"
1961,1,32,1,1,"3034,88","4552,32","3034,88","0,00","0,00"
1962,0,31,1,0,"3215,58","4823,37","0,00","0,00","0,00"
1963,0,30,1,1,"2865,85","4298,77","2865,85","0,00","0,00"
1964,0,38,1,1,"2502,76","3754,14","2502,76","0,00","0,00"
1965,0,24,0,1,"2349,84","0,00","2349,84","0,00","0,00"
1966,0,26,0,0,"2648,94","0,00","0,00","1,00","0,00"
1967,0,24,0,0,"2383,04","0,00","0,00","0,00","0,00"
1968,0,33,1,0,"3366,33","5049,50","0,00","0,00","0,00"
1969,1,29,0,1,"2769,40","0,00","2769,40","0,00","0,00"
1970,0,29,0,0,"3176,19","0,00","0,00","0,00","0,00"
1971,0,37,0,0,"3574,59","0,00","0,00","0,00","0,00"
1972,1,27,1,0,"2576,14","3864,21","0,00","0,00","0,00"
1973,0,38,1,0,"4151,40","6227,10","0,00","0,00","0,00"
1974,0,24,1,0,"2686,27","4029,40","0,00","1,00","10052,46"
1975,1,35,1,0,"3353,38","5030,07","0,00","0,00","0,00"
1976,0,31,0,0,"3060,74","0,00","0,00","1,00","0,00"
1977,0,28,1,0,"2601,15","3901,73","0,00","0,00","0,00"
1978,0,29,1,0,"2937,66","4406,49","0,00","0,00","0,00"
1979,1,35,0,1,"4110,22","0,00","4110,22","0,00","0,00"
1980,0,36,0,0,"3915,45","0,00","0,00","0,00","0,00"
1981,1,23,1,1,"2448,50","3672,75","2448,50","0,00","0,00"
1982,0,43,1,0,"4500,65","6750,97","0,00","0,00","0,00"
1983,0,40,0,0,"3915,36","0,00","0,00","1,00","0,00"
1984,0,27,1,0,"2250,19","3375,28","0,00","0,00","0,00"
1985,0,29,0,0,"3117,22","0,00","0,00","1,00","0,00"
1986,0,27,0,0,"2739,12","0,00","0,00","1,00","0,00"
1987,0,29,1,0,"2749,55","4124,33","0,00","0,00","0,00"
1988,0,32,0,1,"3619,61","0,00","3619,61","1,00","11530,73"
1989,0,30,1,0,"3253,68","4880,53","0,00","0,00","0,00"
1990,0,30,0,0,"3362,99","0,00","0,00","0,00","0,00"
1991,0,35,0,0,"3761,60","0,00","0,00","0,00","0,00"
1992,0,21,1,0,"1939,95","2909,93","0,00","1,00","9006,77"
1993,1,28,1,0,"2728,61","4092,92","0,00","0,00","0,00"
1994,0,30,0,1,"2426,87","0,00","2426,87","1,00","8650,08"
1995,0,26,0,0,"2547,69","0,00","0,00","0,00","0,00"
1996,1,34,1,0,"2795,50","4193,24","0,00","1,00","10001,43"
1997,0,28,1,0,"2831,42","4247,14","0,00","0,00","0,00"
1998,1,28,1,1,"2843,22","4264,83","2843,22","0,00","0,00"
1999,0,34,1,0,"3189,78","4784,67","0,00","0,00","0,00"
2000,0,33,0,1,"3292,33","0,00","3292,33","1,00","8603,00"
